title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST10249/2022,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,2,Dunkirk Estate,,,2022-01-25,2022-04-04,6700000,,,False,,,1,sectional_title,True,lightstone_export
T8930/2022,Dunkirk Estate,DUNKIRK ESTATE,209,0,,,Dunkirk Estate,Sameja,117,,2022-03-24,0,,,False,,,1,freehold,False,lightstone_export
T6407/2022,Dunkirk Estate,DUNKIRK ESTATE,119,0,,,Dunkirk Estate,Sameja,118,2021-12-21,2022-03-01,7000000,,,False,,,2,freehold,True,lightstone_export
ST4462/2022,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,8,Dunkirk Estate,,,2021-12-31,2022-02-15,7400000,,,False,,,1,sectional_title,True,lightstone_export
ST2945/2022,Dunkirk Estate,DUNKIRK ESTATE,22,0,SS EDGE VIEW,2,Dunkirk Estate,Hillside,22,2021-10-17,2022-02-02,4950000,,,False,,,2,sectional_title,True,lightstone_export
T2257/2022,Dunkirk Estate,DUNKIRK ESTATE,44,0,,,Dunkirk Estate,Glades,44,2021-09-14,2022-01-28,2500000,,,True,,,1,freehold,False,lightstone_export
ST2151/2022,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,6,Dunkirk Estate,,,2021-10-27,2022-01-27,6000000,,,False,,,1,sectional_title,True,lightstone_export
T42310/2021,Dunkirk Estate,DUNKIRK ESTATE,175,0,,,Dunkirk Estate,Short,175,2021-09-23,2021-12-15,3950000,,,False,,,1,freehold,True,lightstone_export
ST41093/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,16,Dunkirk Estate,,,2021-07-05,2021-12-08,2850000,,,False,,,2,sectional_title,True,lightstone_export
ST41093/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,47,Dunkirk Estate,,,2021-07-05,2021-12-08,2850000,,,False,,,2,sectional_title,True,lightstone_export
T39170/2021,Dunkirk Estate,DUNKIRK ESTATE,6,0,,,Dunkirk Estate,Sameja,6,2021-06-17,2021-11-25,7500000,,,False,,,2,freehold,True,lightstone_export
T38612/2021,Dunkirk Estate,DUNKIRK ESTATE,83,0,,,Dunkirk Estate,Sameja,83,2021-08-26,2021-11-22,7250000,,,False,,,2,freehold,True,lightstone_export
T36578/2021,Dunkirk Estate,DUNKIRK ESTATE,64,0,,,Dunkirk Estate,Boundary,64,2021-06-11,2021-11-03,3000000,,,False,,,1,freehold,True,lightstone_export
ST35580/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,29,Dunkirk Estate,,,2021-08-23,2021-10-26,2520000,,,False,,,1,sectional_title,True,lightstone_export
ST35580/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,69,Dunkirk Estate,,,2021-08-23,2021-10-26,2520000,,,False,,,1,sectional_title,True,lightstone_export
T33658/2021,Dunkirk Estate,DUNKIRK ESTATE,76,0,,,Dunkirk Estate,Forest,76,2021-08-10,2021-10-12,4190000,,,False,,,1,freehold,True,lightstone_export
ST32440/2021,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,5,Dunkirk Estate,,,2021-06-09,2021-09-30,7000000,,,False,,,1,sectional_title,True,lightstone_export
T31840/2021,Dunkirk Estate,DUNKIRK ESTATE,163,0,,,Dunkirk Estate,Ashwood,12,2021-05-27,2021-09-27,2850000,,,False,,,1,freehold,True,lightstone_export
ST30734/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,6,Dunkirk Estate,,,2021-04-30,2021-09-17,2820000,,,False,,,2,sectional_title,True,lightstone_export
ST30734/2021,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,13,Dunkirk Estate,,,2021-04-30,2021-09-17,2820000,,,False,,,2,sectional_title,True,lightstone_export
